기준일자,주요국가대륙명,국가명,목적구분,인원,전년동기,증감률
202510,아시아,대만,기타,987.0,801.0,23.2
202510,아시아,대만,전체,161049.0,133433.0,20.7
202510,아시아,홍콩,관광,43882.0,52012.0,-15.6
202510,아시아,홍콩,상용,53.0,34.0,55.9
202510,아시아,홍콩,공용,4.0,3.0,33.3
202510,아시아,홍콩,유학연수,156.0,94.0,66.0
202510,아시아,홍콩,기타,576.0,296.0,94.6
202510,아시아,홍콩,전체,44671.0,52439.0,-14.8
202510,아시아,마카오,관광,2991.0,3169.0,-5.6
202510,아시아,마카오,상용,6.0,5.0,20.0
202510,아시아,마카오,공용,0.0,0.0,0.0
202510,아시아,마카오,유학연수,17.0,10.0,70.0
202510,아시아,마카오,기타,96.0,113.0,-15.0
202510,아시아,마카오,전체,3110.0,3297.0,-5.7
202510,아시아,필리핀,관광,34737.0,36291.0,-4.3
202510,아시아,필리핀,상용,599.0,702.0,-14.7
202510,아시아,필리핀,공용,286.0,189.0,51.3
202510,아시아,필리핀,유학연수,79.0,57.0,38.6
202510,아시아,필리핀,기타,27110.0,21485.0,26.2
202510,아시아,필리핀,전체,62811.0,58724.0,7.0
202510,아시아,인도네시아,관광,18717.0,20654.0,-9.4
202510,아시아,인도네시아,상용,149.0,256.0,-41.8
202510,아시아,인도네시아,공용,347.0,409.0,-15.2
202510,아시아,인도네시아,유학연수,183.0,94.0,94.7
202510,아시아,인도네시아,기타,13927.0,12925.0,7.8
202510,아시아,인도네시아,전체,33323.0,34338.0,-3.0
202510,아시아,태국,관광,33658.0,35236.0,-4.5
202510,아시아,태국,상용,111.0,120.0,-7.5
202510,아시아,태국,공용,276.0,411.0,-32.8
202510,아시아,태국,유학연수,161.0,53.0,203.8
202510,아시아,태국,기타,6731.0,4347.0,54.8
202510,아시아,태국,전체,40937.0,40167.0,1.9
202510,아시아,베트남,관광,29411.0,33556.0,-12.4
202510,아시아,베트남,상용,367.0,440.0,-16.6
202510,아시아,베트남,공용,383.0,455.0,-15.8
202510,아시아,베트남,유학연수,2308.0,1505.0,53.4
202510,아시아,베트남,기타,18014.0,12579.0,43.2
202510,아시아,베트남,전체,50483.0,48535.0,4.0
202510,아시아,인도,관광,6605.0,5739.0,15.1
202510,아시아,인도,상용,1932.0,2101.0,-8.0
202510,아시아,인도,공용,67.0,78.0,-14.1
202510,아시아,인도,유학연수,124.0,78.0,59.0
202510,아시아,인도,기타,8672.0,8595.0,0.9
202510,아시아,인도,전체,17400.0,16591.0,4.9
202510,아시아,말레이시아,관광,30864.0,34366.0,-10.2
202510,아시아,말레이시아,상용,158.0,106.0,49.1
202510,아시아,말레이시아,공용,33.0,16.0,106.2
202510,아시아,말레이시아,유학연수,100.0,43.0,132.6
202510,아시아,말레이시아,기타,2861.0,2519.0,13.6
202510,아시아,말레이시아,전체,34016.0,37050.0,-8.2
202510,아시아,싱가포르,관광,38124.0,39014.0,-2.3
202510,아시아,싱가포르,상용,138.0,138.0,0.0
202510,아시아,싱가포르,공용,41.0,19.0,115.8
202510,아시아,싱가포르,유학연수,45.0,19.0,136.8
202510,아시아,싱가포르,기타,1647.0,1651.0,-0.2
202510,아시아,싱가포르,전체,39995.0,40841.0,-2.1
202510,아시아,몽골,관광,11356.0,11129.0,2.0
202510,아시아,몽골,상용,88.0,68.0,29.4
202510,아시아,몽골,공용,242.0,312.0,-22.4
202510,아시아,몽골,유학연수,880.0,373.0,135.9
202510,아시아,몽골,기타,1239.0,590.0,110.0
202510,아시아,몽골,전체,13805.0,12472.0,10.7
202510,아시아,우즈베키스탄,관광,1068.0,870.0,22.8
202510,아시아,우즈베키스탄,상용,435.0,379.0,14.8
202510,아시아,우즈베키스탄,공용,6.0,6.0,0.0
202510,아시아,우즈베키스탄,유학연수,409.0,201.0,103.5
202510,아시아,우즈베키스탄,기타,4042.0,3045.0,32.7
202510,아시아,우즈베키스탄,전체,5960.0,4501.0,32.4
202510,아시아,미얀마,관광,1957.0,1755.0,11.5
202510,아시아,미얀마,상용,82.0,36.0,127.8
202510,아시아,미얀마,공용,36.0,33.0,9.1
202510,아시아,미얀마,유학연수,95.0,41.0,131.7
202510,아시아,미얀마,기타,5703.0,5102.0,11.8
202510,아시아,미얀마,전체,7873.0,6967.0,13.0
202510,아시아,GCC,관광,3813.0,3477.0,9.7
202510,아시아,GCC,상용,34.0,59.0,-42.4
202510,아시아,GCC,공용,30.0,17.0,76.5
202510,아시아,GCC,유학연수,70.0,41.0,70.7
202510,아시아,GCC,기타,165.0,95.0,73.7
202510,아시아,GCC,전체,4112.0,3689.0,11.5
202510,아시아,카자흐스탄,관광,4101.0,3643.0,12.6
202510,아시아,카자흐스탄,상용,37.0,15.0,146.7
202510,아시아,카자흐스탄,공용,22.0,10.0,120.0
202510,아시아,카자흐스탄,유학연수,73.0,24.0,204.2
202510,아시아,카자흐스탄,기타,1781.0,1316.0,35.3
202510,아시아,카자흐스탄,전체,6014.0,5008.0,20.1
202510,아시아,튀르키예,관광,4726.0,3377.0,39.9
202510,아시아,튀르키예,상용,26.0,20.0,30.0
202510,아시아,튀르키예,공용,50.0,9.0,455.6
202510,아시아,튀르키예,유학연수,43.0,22.0,95.5
202510,아시아,튀르키예,기타,1162.0,1117.0,4.0
202510,아시아,튀르키예,전체,6007.0,4545.0,32.2
202510,아시아,캄보디아,관광,1130.0,1667.0,-32.2
202510,아시아,캄보디아,상용,6.0,6.0,0.0
202510,아시아,캄보디아,공용,139.0,156.0,-10.9
202510,아시아,캄보디아,유학연수,18.0,12.0,50.0
202510,아시아,캄보디아,기타,3596.0,2695.0,33.4
202510,아시아,캄보디아,전체,4889.0,4536.0,7.8
202510,아시아,스리랑카,관광,671.0,416.0,61.3
202510,아시아,스리랑카,상용,54.0,57.0,-5.3
202510,아시아,스리랑카,공용,3.0,3.0,0.0
202510,아시아,스리랑카,유학연수,35.0,15.0,133.3
202510,아시아,스리랑카,기타,2244.0,1516.0,48.0
202510,아시아,스리랑카,전체,3007.0,2007.0,49.8
202510,아시아,방글라데시,관광,685.0,351.0,95.2
202510,아시아,방글라데시,상용,99.0,115.0,-13.9
202510,아시아,방글라데시,공용,161.0,36.0,347.2
202510,아시아,방글라데시,유학연수,102.0,46.0,121.7
202510,아시아,방글라데시,기타,2070.0,1218.0,70.0
202510,아시아,방글라데시,전체,3117.0,1766.0,76.5
202510,아시아,파키스탄,관광,514.0,454.0,13.2
202510,아시아,파키스탄,상용,197.0,203.0,-3.0
202510,아시아,파키스탄,공용,35.0,22.0,59.1
202510,아시아,파키스탄,유학연수,71.0,60.0,18.3
202510,아시아,파키스탄,기타,674.0,395.0,70.6
202510,아시아,파키스탄,전체,1491.0,1134.0,31.5
202510,아시아,이스라엘,관광,4641.0,2743.0,69.2
202510,아시아,이스라엘,상용,7.0,6.0,16.7
202510,아시아,이스라엘,공용,18.0,12.0,50.0
202510,아시아,이스라엘,유학연수,8.0,2.0,300.0
202510,아시아,이스라엘,기타,33.0,48.0,-31.2
202510,아시아,이스라엘,전체,4707.0,2811.0,67.4
202510,아시아,이란,관광,240.0,182.0,31.9
202510,아시아,이란,상용,52.0,35.0,48.6
202510,아시아,이란,공용,5.0,6.0,-16.7
202510,아시아,이란,유학연수,14.0,12.0,16.7
202510,아시아,이란,기타,50.0,44.0,13.6
202510,아시아,이란,전체,361.0,279.0,29.4
202510,아시아,기타,관광,3068.0,2722.0,12.7
202510,아시아,기타,상용,685.0,984.0,-30.4
202510,아시아,기타,공용,346.0,332.0,4.2
202510,아시아,기타,유학연수,265.0,113.0,134.5
202510,아시아,기타,기타,6748.0,4381.0,54.0
202510,아시아,기타,전체,11112.0,8532.0,30.2
202510,아메리카,연도대륙,관광,167213.0,160220.0,4.4
202510,아메리카,연도대륙,상용,421.0,326.0,29.1
202510,아메리카,연도대륙,공용,3183.0,3167.0,0.5
202510,아메리카,연도대륙,유학연수,386.0,231.0,67.1
202510,아메리카,연도대륙,기타,31881.0,27600.0,15.5
202510,아메리카,연도대륙,전체,203084.0,191544.0,6.0
202510,아메리카,미국,관광,121693.0,117442.0,3.6
202510,아메리카,미국,상용,299.0,226.0,32.3
202510,아메리카,미국,공용,2994.0,3021.0,-0.9
202510,아메리카,미국,유학연수,269.0,167.0,61.1
202510,아메리카,미국,기타,23696.0,20296.0,16.8
202510,아메리카,미국,전체,148951.0,141152.0,5.5
202510,아메리카,캐나다,관광,25207.0,24132.0,4.5
202510,아메리카,캐나다,상용,32.0,34.0,-5.9
202510,아메리카,캐나다,공용,83.0,40.0,107.5
202510,아메리카,캐나다,유학연수,43.0,16.0,168.8
202510,아메리카,캐나다,기타,5573.0,4764.0,17.0
202510,아메리카,캐나다,전체,30938.0,28986.0,6.7
202510,아메리카,브라질,관광,4335.0,3629.0,19.5
202510,아메리카,브라질,상용,41.0,41.0,0.0
202510,아메리카,브라질,공용,27.0,17.0,58.8
202510,아메리카,브라질,유학연수,19.0,8.0,137.5
202510,아메리카,브라질,기타,545.0,479.0,13.8
202510,아메리카,브라질,전체,4967.0,4174.0,19.0
202510,아메리카,멕시코,관광,9038.0,9516.0,-5.0
202510,아메리카,멕시코,상용,13.0,4.0,225.0
202510,아메리카,멕시코,공용,15.0,8.0,87.5
202510,아메리카,멕시코,유학연수,24.0,13.0,84.6
202510,아메리카,멕시코,기타,819.0,905.0,-9.5
202510,아메리카,멕시코,전체,9909.0,10446.0,-5.1
202510,아메리카,기타,관광,6940.0,5501.0,26.2
202510,아메리카,기타,상용,36.0,21.0,71.4
202510,아메리카,기타,공용,64.0,81.0,-21.0
202510,아메리카,기타,유학연수,31.0,27.0,14.8
202510,아메리카,기타,기타,1248.0,1156.0,8.0
202510,아메리카,기타,전체,8319.0,6786.0,22.6
202510,유럽,연도대륙,관광,122466.0,107205.0,14.2
202510,유럽,연도대륙,상용,1005.0,856.0,17.4
202510,유럽,연도대륙,공용,227.0,208.0,9.1
202510,유럽,연도대륙,유학연수,1170.0,551.0,112.3
202510,유럽,연도대륙,기타,18960.0,18277.0,3.7
202510,유럽,연도대륙,전체,143828.0,127097.0,13.2
202510,유럽,러시아,관광,17172.0,14409.0,19.2
202510,유럽,러시아,상용,163.0,119.0,37.0
202510,유럽,러시아,공용,18.0,12.0,50.0
202510,유럽,러시아,유학연수,177.0,95.0,86.3
202510,유럽,러시아,기타,6292.0,6235.0,0.9
202510,유럽,러시아,전체,23822.0,20870.0,14.1
202510,유럽,영국,관광,17671.0,15379.0,14.9
202510,유럽,영국,상용,78.0,62.0,25.8
202510,유럽,영국,공용,18.0,14.0,28.6
202510,유럽,영국,유학연수,29.0,9.0,222.2
202510,유럽,영국,기타,1410.0,1182.0,19.3
202510,유럽,영국,전체,19206.0,16646.0,15.4
202510,유럽,독일,관광,17788.0,16017.0,11.1
202510,유럽,독일,상용,146.0,134.0,9.0
202510,유럽,독일,공용,18.0,12.0,50.0
202510,유럽,독일,유학연수,280.0,113.0,147.8
202510,유럽,독일,기타,1445.0,1414.0,2.2
202510,유럽,독일,전체,19677.0,17690.0,11.2
202510,유럽,프랑스,관광,18703.0,17552.0,6.6
202510,유럽,프랑스,상용,180.0,152.0,18.4
202510,유럽,프랑스,공용,53.0,54.0,-1.9
202510,유럽,프랑스,유학연수,197.0,102.0,93.1
202510,유럽,프랑스,기타,1560.0,1178.0,32.4
202510,유럽,프랑스,전체,20693.0,19038.0,8.7
202510,유럽,이탈리아,관광,6763.0,5895.0,14.7
202510,유럽,이탈리아,상용,72.0,41.0,75.6
202510,유럽,이탈리아,공용,13.0,5.0,160.0
202510,유럽,이탈리아,유학연수,46.0,22.0,109.1
202510,유럽,이탈리아,기타,759.0,827.0,-8.2
202510,유럽,이탈리아,전체,7653.0,6790.0,12.7
202510,유럽,네덜란드,관광,5090.0,4709.0,8.1
202510,유럽,네덜란드,상용,25.0,17.0,47.1
202510,유럽,네덜란드,공용,10.0,6.0,66.7
202510,유럽,네덜란드,유학연수,36.0,23.0,56.5
202510,유럽,네덜란드,기타,1247.0,1162.0,7.3
202510,유럽,네덜란드,전체,6408.0,5917.0,8.3
202510,유럽,우크라이나,관광,837.0,825.0,1.5
202510,유럽,우크라이나,상용,113.0,91.0,24.2
202510,유럽,우크라이나,공용,2.0,6.0,-66.7
202510,유럽,우크라이나,유학연수,7.0,2.0,250.0
202510,유럽,우크라이나,기타,1310.0,1283.0,2.1
202510,유럽,우크라이나,전체,2269.0,2207.0,2.8
202510,유럽,스페인,관광,5692.0,5027.0,13.2
202510,유럽,스페인,상용,24.0,12.0,100.0
202510,유럽,스페인,공용,13.0,15.0,-13.3
202510,유럽,스페인,유학연수,145.0,68.0,113.2
202510,유럽,스페인,기타,273.0,242.0,12.8
202510,유럽,스페인,전체,6147.0,5364.0,14.6
202510,유럽,루마니아,관광,1650.0,1417.0,16.4
202510,유럽,루마니아,상용,8.0,11.0,-27.3
202510,유럽,루마니아,공용,9.0,2.0,350.0
202510,유럽,루마니아,유학연수,10.0,5.0,100.0
202510,유럽,루마니아,기타,462.0,526.0,-12.2
202510,유럽,루마니아,전체,2139.0,1961.0,9.1
202510,유럽,노르웨이,관광,1435.0,1055.0,36.0
202510,유럽,노르웨이,상용,17.0,11.0,54.5
202510,유럽,노르웨이,공용,5.0,4.0,25.0
202510,유럽,노르웨이,유학연수,24.0,8.0,200.0
202510,유럽,노르웨이,기타,90.0,38.0,136.8
202510,유럽,노르웨이,전체,1571.0,1116.0,40.8
202510,유럽,스웨덴,관광,2883.0,2218.0,30.0
202510,유럽,스웨덴,상용,12.0,16.0,-25.0
202510,유럽,스웨덴,공용,2.0,2.0,0.0
202510,유럽,스웨덴,유학연수,25.0,9.0,177.8
202510,유럽,스웨덴,기타,253.0,136.0,86.0
202510,유럽,스웨덴,전체,3175.0,2381.0,33.3
202510,유럽,폴란드,관광,4404.0,3455.0,27.5
202510,유럽,폴란드,상용,13.0,17.0,-23.5
202510,유럽,폴란드,공용,9.0,17.0,-47.1
202510,유럽,폴란드,유학연수,25.0,17.0,47.1
202510,유럽,폴란드,기타,911.0,1117.0,-18.4
202510,유럽,폴란드,전체,5362.0,4623.0,16.0
202510,유럽,스위스,관광,3596.0,3131.0,14.9
202510,유럽,스위스,상용,7.0,3.0,133.3
202510,유럽,스위스,공용,2.0,2.0,0.0
202510,유럽,스위스,유학연수,27.0,16.0,68.8
202510,유럽,스위스,기타,188.0,154.0,22.1
202510,유럽,스위스,전체,3820.0,3306.0,15.5
202510,유럽,포르투갈,관광,1807.0,1371.0,31.8
202510,유럽,포르투갈,상용,10.0,8.0,25.0
202510,유럽,포르투갈,공용,1.0,8.0,-87.5
202510,유럽,포르투갈,유학연수,7.0,1.0,600.0
202510,유럽,포르투갈,기타,152.0,154.0,-1.3
202510,유럽,포르투갈,전체,1977.0,1542.0,28.2
202510,유럽,오스트리아,관광,1602.0,1399.0,14.5
202510,유럽,오스트리아,상용,9.0,12.0,-25.0
202510,유럽,오스트리아,공용,2.0,4.0,-50.0
202510,유럽,오스트리아,유학연수,8.0,7.0,14.3
202510,유럽,오스트리아,기타,150.0,191.0,-21.5
202510,유럽,오스트리아,전체,1771.0,1613.0,9.8
202510,유럽,핀란드,관광,1257.0,1175.0,7.0
202510,유럽,핀란드,상용,13.0,5.0,160.0
202510,유럽,핀란드,공용,0.0,1.0,-100.0
202510,유럽,핀란드,유학연수,12.0,6.0,100.0
202510,유럽,핀란드,기타,327.0,288.0,13.5
202510,유럽,핀란드,전체,1609.0,1475.0,9.1
202510,유럽,벨기에,관광,2248.0,2136.0,5.2
202510,유럽,벨기에,상용,12.0,21.0,-42.9
202510,유럽,벨기에,공용,11.0,3.0,266.7
202510,유럽,벨기에,유학연수,16.0,9.0,77.8
202510,유럽,벨기에,기타,234.0,163.0,43.6
202510,유럽,벨기에,전체,2521.0,2332.0,8.1
202510,유럽,크로아티아,관광,416.0,400.0,4.0
202510,유럽,크로아티아,상용,9.0,5.0,80.0
202510,유럽,크로아티아,공용,1.0,0.0,0.0
202510,유럽,크로아티아,유학연수,3.0,1.0,200.0
202510,유럽,크로아티아,기타,191.0,281.0,-32.0
202510,유럽,크로아티아,전체,620.0,687.0,-9.8
202510,유럽,그리스,관광,888.0,703.0,26.3
202510,유럽,그리스,상용,23.0,13.0,76.9
202510,유럽,그리스,공용,1.0,2.0,-50.0
202510,유럽,그리스,유학연수,5.0,2.0,150.0
202510,유럽,그리스,기타,226.0,245.0,-7.8
202510,유럽,그리스,전체,1143.0,965.0,18.4
202510,유럽,불가리아,관광,644.0,589.0,9.3
202510,유럽,불가리아,상용,0.0,2.0,-100.0
202510,유럽,불가리아,공용,1.0,0.0,0.0
202510,유럽,불가리아,유학연수,6.0,0.0,0.0
202510,유럽,불가리아,기타,133.0,168.0,-20.8
202510,유럽,불가리아,전체,784.0,759.0,3.3
202510,유럽,덴마크,관광,2412.0,1873.0,28.8
202510,유럽,덴마크,상용,22.0,30.0,-26.7
202510,유럽,덴마크,공용,3.0,5.0,-40.0
202510,유럽,덴마크,유학연수,28.0,13.0,115.4
202510,유럽,덴마크,기타,201.0,134.0,50.0
202510,유럽,덴마크,전체,2666.0,2055.0,29.7
202510,유럽,아일랜드,관광,1610.0,1347.0,19.5
202510,유럽,아일랜드,상용,8.0,6.0,33.3
202510,유럽,아일랜드,공용,0.0,1.0,-100.0
202510,유럽,아일랜드,유학연수,1.0,1.0,0.0
202510,유럽,아일랜드,기타,135.0,94.0,43.6
202510,유럽,아일랜드,전체,1754.0,1449.0,21.0
202510,유럽,기타,관광,5898.0,5123.0,15.1
202510,유럽,기타,상용,41.0,68.0,-39.7
202510,유럽,기타,공용,35.0,33.0,6.1
202510,유럽,기타,유학연수,56.0,22.0,154.5
202510,유럽,기타,기타,1011.0,1065.0,-5.1
202510,유럽,기타,전체,7041.0,6311.0,11.6
202510,오세아니아,연도대륙,관광,28843.0,29023.0,-0.6
202510,오세아니아,연도대륙,상용,83.0,50.0,66.0
202510,오세아니아,연도대륙,공용,126.0,87.0,44.8
202510,오세아니아,연도대륙,유학연수,19.0,16.0,18.8
202510,오세아니아,연도대륙,기타,2953.0,2769.0,6.6
202510,오세아니아,연도대륙,전체,32024.0,31945.0,0.2
202510,오세아니아,호주,관광,24947.0,24590.0,1.5
202510,오세아니아,호주,상용,67.0,45.0,48.9
202510,오세아니아,호주,공용,85.0,71.0,19.7
202510,오세아니아,호주,유학연수,12.0,14.0,-14.3
202510,오세아니아,호주,기타,2148.0,2022.0,6.2
202510,오세아니아,호주,전체,27259.0,26742.0,1.9
202510,오세아니아,뉴질랜드,관광,3703.0,4153.0,-10.8
202510,오세아니아,뉴질랜드,상용,12.0,5.0,140.0
202510,오세아니아,뉴질랜드,공용,5.0,3.0,66.7
202510,오세아니아,뉴질랜드,유학연수,6.0,2.0,200.0
202510,오세아니아,뉴질랜드,기타,727.0,675.0,7.7
202510,오세아니아,뉴질랜드,전체,4453.0,4838.0,-8.0
202510,오세아니아,기타,관광,193.0,280.0,-31.1
202510,오세아니아,기타,상용,4.0,0.0,0.0
202510,오세아니아,기타,공용,36.0,13.0,176.9
202510,오세아니아,기타,유학연수,1.0,0.0,0.0
202510,오세아니아,기타,기타,78.0,72.0,8.3
202510,오세아니아,기타,전체,312.0,365.0,-14.5
202510,아프리카,연도대륙,관광,3416.0,3078.0,11.0
202510,아프리카,연도대륙,상용,572.0,512.0,11.7
202510,아프리카,연도대륙,공용,95.0,134.0,-29.1
202510,아프리카,연도대륙,유학연수,78.0,59.0,32.2
202510,아프리카,연도대륙,기타,4042.0,3303.0,22.4
202510,아프리카,연도대륙,전체,8203.0,7086.0,15.8
202510,아프리카,남아프리카공화국,관광,947.0,793.0,19.4
202510,아프리카,남아프리카공화국,상용,6.0,3.0,100.0
202510,아프리카,남아프리카공화국,공용,2.0,2.0,0.0
202510,아프리카,남아프리카공화국,유학연수,0.0,5.0,-100.0
202510,아프리카,남아프리카공화국,기타,1166.0,852.0,36.9
202510,아프리카,남아프리카공화국,전체,2121.0,1655.0,28.2
202510,아프리카,기타,관광,2469.0,2285.0,8.1
202510,아프리카,기타,상용,566.0,509.0,11.2
202510,아프리카,기타,공용,93.0,132.0,-29.5
202510,아프리카,기타,유학연수,78.0,54.0,44.4
202510,아프리카,기타,기타,2876.0,2451.0,17.3
202510,아프리카,기타,전체,6082.0,5431.0,12.0
202510,기타,연도대륙,관광,15.0,15.0,0.0
202510,기타,연도대륙,상용,0.0,0.0,0.0
202510,기타,연도대륙,공용,1.0,0.0,0.0
202510,기타,연도대륙,유학연수,0.0,0.0,0.0
202510,기타,연도대륙,기타,5.0,4.0,25.0
202510,기타,연도대륙,전체,21.0,19.0,10.5
202510,기타,기타,관광,15.0,15.0,0.0
202510,기타,기타,상용,0.0,0.0,0.0
202510,기타,기타,공용,1.0,0.0,0.0
202510,기타,기타,유학연수,0.0,0.0,0.0
202510,기타,기타,기타,5.0,4.0,25.0
202510,기타,기타,전체,21.0,19.0,10.5
202510,교포,연도대륙,관광,0.0,0.0,0.0
202510,교포,연도대륙,상용,0.0,0.0,0.0
202510,교포,연도대륙,공용,0.0,0.0,0.0
202510,교포,연도대륙,유학연수,0.0,0.0,0.0
202510,교포,연도대륙,기타,2357.0,3414.0,-31.0
202510,교포,연도대륙,전체,2357.0,3414.0,-31.0
202510,교포,교포,관광,0.0,0.0,0.0
202510,교포,교포,상용,0.0,0.0,0.0
202510,교포,교포,공용,0.0,0.0,0.0
202510,교포,교포,유학연수,0.0,0.0,0.0
202510,교포,교포,기타,2357.0,3414.0,-31.0
202510,교포,교포,전체,2357.0,3414.0,-31.0
202511,대륙전체,연도,관광,1363895.0,1144106.0,19.2
202511,대륙전체,연도,상용,13017.0,12229.0,6.4
202511,대륙전체,연도,공용,6530.0,7220.0,-9.6
202511,대륙전체,연도,유학연수,27807.0,25754.0,8.0
202511,대륙전체,연도,기타,185690.0,171767.0,8.1
202511,대륙전체,연도,전체,1596939.0,1361076.0,17.3
202511,아시아,연도대륙,관광,1106695.0,937062.0,18.1
202511,아시아,연도대륙,상용,11293.0,10547.0,7.1
202511,아시아,연도대륙,공용,3059.0,3656.0,-16.3
202511,아시아,연도대륙,유학연수,23668.0,22470.0,5.3
202511,아시아,연도대륙,기타,137300.0,123817.0,10.9
202511,아시아,연도대륙,전체,1282015.0,1097552.0,16.8
202511,아시아,중국,관광,312478.0,234668.0,33.2
202511,아시아,중국,상용,4127.0,3821.0,8.0
202511,아시아,중국,공용,395.0,394.0,0.3
202511,아시아,중국,유학연수,15370.0,15279.0,0.6
202511,아시아,중국,기타,45496.0,43678.0,4.2
202511,아시아,중국,전체,377866.0,297840.0,26.9
202511,아시아,일본,관광,355777.0,334850.0,6.2
202511,아시아,일본,상용,1111.0,1153.0,-3.6
202511,아시아,일본,공용,185.0,679.0,-72.8
202511,아시아,일본,유학연수,960.0,838.0,14.6
202511,아시아,일본,기타,4846.0,3678.0,31.8
202511,아시아,일본,전체,362879.0,341198.0,6.4
202511,아시아,대만,관광,157039.0,118328.0,32.7
202511,아시아,대만,상용,76.0,76.0,0.0
202511,아시아,대만,공용,9.0,9.0,0.0
202511,아시아,대만,유학연수,484.0,334.0,44.9
202511,아시아,대만,기타,766.0,758.0,1.1
202511,아시아,대만,전체,158374.0,119505.0,32.5
202511,아시아,홍콩,관광,49176.0,46305.0,6.2
202511,아시아,홍콩,상용,48.0,53.0,-9.4
202511,아시아,홍콩,공용,3.0,2.0,50.0
202511,아시아,홍콩,유학연수,142.0,145.0,-2.1
202511,아시아,홍콩,기타,266.0,261.0,1.9
202511,아시아,홍콩,전체,49635.0,46766.0,6.1
202511,아시아,마카오,관광,3618.0,3438.0,5.2
202511,아시아,마카오,상용,6.0,7.0,-14.3
202511,아시아,마카오,공용,0.0,0.0,0.0
202511,아시아,마카오,유학연수,14.0,26.0,-46.2
202511,아시아,마카오,기타,104.0,139.0,-25.2
202511,아시아,마카오,전체,3742.0,3610.0,3.7
202511,아시아,필리핀,관광,35742.0,33457.0,6.8
202511,아시아,필리핀,상용,577.0,593.0,-2.7
202511,아시아,필리핀,공용,221.0,265.0,-16.6
202511,아시아,필리핀,유학연수,76.0,76.0,0.0
202511,아시아,필리핀,기타,23452.0,16208.0,44.7
202511,아시아,필리핀,전체,60068.0,50599.0,18.7
202511,아시아,인도네시아,관광,18608.0,17189.0,8.3
202511,아시아,인도네시아,상용,156.0,288.0,-45.8
202511,아시아,인도네시아,공용,271.0,261.0,3.8
202511,아시아,인도네시아,유학연수,157.0,157.0,0.0
202511,아시아,인도네시아,기타,11165.0,11205.0,-0.4
202511,아시아,인도네시아,전체,30357.0,29100.0,4.3
202511,아시아,태국,관광,26885.0,23455.0,14.6
202511,아시아,태국,상용,88.0,100.0,-12.0
202511,아시아,태국,공용,480.0,427.0,12.4
202511,아시아,태국,유학연수,107.0,149.0,-28.2
202511,아시아,태국,기타,4743.0,4789.0,-1.0
202511,아시아,태국,전체,32303.0,28920.0,11.7
202511,아시아,베트남,관광,27645.0,24478.0,12.9
202511,아시아,베트남,상용,340.0,359.0,-5.3
202511,아시아,베트남,공용,369.0,392.0,-5.9
202511,아시아,베트남,유학연수,3618.0,3312.0,9.2
202511,아시아,베트남,기타,12041.0,11963.0,0.7
202511,아시아,베트남,전체,44013.0,40504.0,8.7
202511,아시아,인도,관광,5488.0,4207.0,30.4
202511,아시아,인도,상용,2794.0,2279.0,22.6
202511,아시아,인도,공용,97.0,61.0,59.0
202511,아시아,인도,유학연수,180.0,146.0,23.3
202511,아시아,인도,기타,8044.0,6234.0,29.0
202511,아시아,인도,전체,16603.0,12927.0,28.4
202511,아시아,말레이시아,관광,33266.0,27871.0,19.4
202511,아시아,말레이시아,상용,155.0,103.0,50.5
202511,아시아,말레이시아,공용,11.0,28.0,-60.7
202511,아시아,말레이시아,유학연수,127.0,88.0,44.3
202511,아시아,말레이시아,기타,2691.0,2533.0,6.2
202511,아시아,말레이시아,전체,36250.0,30623.0,18.4
202511,아시아,싱가포르,관광,46770.0,41856.0,11.7
202511,아시아,싱가포르,상용,114.0,116.0,-1.7
202511,아시아,싱가포르,공용,31.0,27.0,14.8
202511,아시아,싱가포르,유학연수,77.0,40.0,92.5
202511,아시아,싱가포르,기타,1549.0,1543.0,0.4
202511,아시아,싱가포르,전체,48541.0,43582.0,11.4
202511,아시아,몽골,관광,10841.0,9256.0,17.1
202511,아시아,몽골,상용,70.0,69.0,1.4
202511,아시아,몽골,공용,285.0,328.0,-13.1
202511,아시아,몽골,유학연수,854.0,908.0,-5.9
202511,아시아,몽골,기타,687.0,837.0,-17.9
202511,아시아,몽골,전체,12737.0,11398.0,11.7
202511,아시아,우즈베키스탄,관광,999.0,931.0,7.3
202511,아시아,우즈베키스탄,상용,478.0,464.0,3.0
202511,아시아,우즈베키스탄,공용,3.0,5.0,-40.0
202511,아시아,우즈베키스탄,유학연수,338.0,263.0,28.5
202511,아시아,우즈베키스탄,기타,2916.0,2751.0,6.0
202511,아시아,우즈베키스탄,전체,4734.0,4414.0,7.2
202511,아시아,미얀마,관광,1501.0,1607.0,-6.6
202511,아시아,미얀마,상용,59.0,27.0,118.5
202511,아시아,미얀마,공용,27.0,19.0,42.1
202511,아시아,미얀마,유학연수,253.0,90.0,181.1
202511,아시아,미얀마,기타,4513.0,4797.0,-5.9
202511,아시아,미얀마,전체,6353.0,6540.0,-2.9
202511,아시아,GCC,관광,3998.0,3698.0,8.1
202511,아시아,GCC,상용,28.0,39.0,-28.2
202511,아시아,GCC,공용,27.0,20.0,35.0
202511,아시아,GCC,유학연수,77.0,78.0,-1.3
202511,아시아,GCC,기타,131.0,122.0,7.4
202511,아시아,GCC,전체,4261.0,3957.0,7.7
202511,아시아,카자흐스탄,관광,3630.0,2800.0,29.6
