기준일자,주요국가대륙명,국가명,연령,인원,전년동기,증감률
202510,오세아니아,연도대륙,10~19세,1371.0,1396.0,-1.8
202510,오세아니아,연도대륙,20~29세,5130.0,5024.0,2.1
202510,오세아니아,연도대륙,30~39세,6446.0,5753.0,12.0
202510,오세아니아,연도대륙,40~49세,4768.0,4587.0,3.9
202510,오세아니아,연도대륙,50~59세,4363.0,4698.0,-7.1
202510,오세아니아,연도대륙,60~69세,4327.0,4852.0,-10.8
202510,오세아니아,연도대륙,70~79세,2642.0,2703.0,-2.3
202510,오세아니아,연도대륙,80세 이상,510.0,487.0,4.7
202510,오세아니아,연도대륙,승무원,1040.0,1201.0,-13.4
202510,오세아니아,연도대륙,전체,32024.0,31945.0,0.2
202510,오세아니아,호주,0~9세 ,1281.0,1084.0,18.2
202510,오세아니아,호주,10~19세,1230.0,1209.0,1.7
202510,오세아니아,호주,20~29세,4381.0,4193.0,4.5
202510,오세아니아,호주,30~39세,5336.0,4664.0,14.4
202510,오세아니아,호주,40~49세,4066.0,3838.0,5.9
202510,오세아니아,호주,50~59세,3770.0,3996.0,-5.7
202510,오세아니아,호주,60~69세,3641.0,4015.0,-9.3
202510,오세아니아,호주,70~79세,2299.0,2331.0,-1.4
202510,오세아니아,호주,80세 이상,465.0,443.0,5.0
202510,오세아니아,호주,승무원,790.0,969.0,-18.5
202510,오세아니아,호주,전체,27259.0,26742.0,1.9
202510,오세아니아,뉴질랜드,0~9세 ,142.0,158.0,-10.1
202510,오세아니아,뉴질랜드,10~19세,136.0,181.0,-24.9
202510,오세아니아,뉴질랜드,20~29세,693.0,778.0,-10.9
202510,오세아니아,뉴질랜드,30~39세,1041.0,1018.0,2.3
202510,오세아니아,뉴질랜드,40~49세,648.0,665.0,-2.6
202510,오세아니아,뉴질랜드,50~59세,564.0,652.0,-13.5
202510,오세아니아,뉴질랜드,60~69세,668.0,807.0,-17.2
202510,오세아니아,뉴질랜드,70~79세,338.0,368.0,-8.2
202510,오세아니아,뉴질랜드,80세 이상,45.0,44.0,2.3
202510,오세아니아,뉴질랜드,승무원,178.0,167.0,6.6
202510,오세아니아,뉴질랜드,전체,4453.0,4838.0,-8.0
202510,오세아니아,기타,0~9세 ,4.0,2.0,100.0
202510,오세아니아,기타,10~19세,5.0,6.0,-16.7
202510,오세아니아,기타,20~29세,56.0,53.0,5.7
202510,오세아니아,기타,30~39세,69.0,71.0,-2.8
202510,오세아니아,기타,40~49세,54.0,84.0,-35.7
202510,오세아니아,기타,50~59세,29.0,50.0,-42.0
202510,오세아니아,기타,60~69세,18.0,30.0,-40.0
202510,오세아니아,기타,70~79세,5.0,4.0,25.0
202510,오세아니아,기타,80세 이상,0.0,0.0,0.0
202510,오세아니아,기타,승무원,72.0,65.0,10.8
202510,오세아니아,기타,전체,312.0,365.0,-14.5
202510,아프리카,연도대륙,0~9세 ,64.0,52.0,23.1
202510,아프리카,연도대륙,10~19세,73.0,73.0,0.0
202510,아프리카,연도대륙,20~29세,1130.0,865.0,30.6
202510,아프리카,연도대륙,30~39세,1662.0,1343.0,23.8
202510,아프리카,연도대륙,40~49세,967.0,998.0,-3.1
202510,아프리카,연도대륙,50~59세,637.0,568.0,12.1
202510,아프리카,연도대륙,60~69세,300.0,232.0,29.3
202510,아프리카,연도대륙,70~79세,81.0,63.0,28.6
202510,아프리카,연도대륙,80세 이상,7.0,7.0,0.0
202510,아프리카,연도대륙,승무원,3282.0,2885.0,13.8
202510,아프리카,연도대륙,전체,8203.0,7086.0,15.8
202510,아프리카,남아프리카공화국,0~9세 ,17.0,9.0,88.9
202510,아프리카,남아프리카공화국,10~19세,20.0,16.0,25.0
202510,아프리카,남아프리카공화국,20~29세,374.0,212.0,76.4
202510,아프리카,남아프리카공화국,30~39세,501.0,320.0,56.6
202510,아프리카,남아프리카공화국,40~49세,191.0,149.0,28.2
202510,아프리카,남아프리카공화국,50~59세,183.0,140.0,30.7
202510,아프리카,남아프리카공화국,60~69세,106.0,76.0,39.5
202510,아프리카,남아프리카공화국,70~79세,45.0,18.0,150.0
202510,아프리카,남아프리카공화국,80세 이상,3.0,1.0,200.0
202510,아프리카,남아프리카공화국,승무원,681.0,714.0,-4.6
202510,아프리카,남아프리카공화국,전체,2121.0,1655.0,28.2
202510,아프리카,기타,0~9세 ,47.0,43.0,9.3
202510,아프리카,기타,10~19세,53.0,57.0,-7.0
202510,아프리카,기타,20~29세,756.0,653.0,15.8
202510,아프리카,기타,30~39세,1161.0,1023.0,13.5
202510,아프리카,기타,40~49세,776.0,849.0,-8.6
202510,아프리카,기타,50~59세,454.0,428.0,6.1
202510,아프리카,기타,60~69세,194.0,156.0,24.4
202510,아프리카,기타,70~79세,36.0,45.0,-20.0
202510,아프리카,기타,80세 이상,4.0,6.0,-33.3
202510,아프리카,기타,승무원,2601.0,2171.0,19.8
202510,아프리카,기타,전체,6082.0,5431.0,12.0
202510,기타,연도대륙,0~9세 ,0.0,0.0,0.0
202510,기타,연도대륙,10~19세,0.0,0.0,0.0
202510,기타,연도대륙,20~29세,1.0,1.0,0.0
202510,기타,연도대륙,30~39세,2.0,6.0,-66.7
202510,기타,연도대륙,40~49세,5.0,2.0,150.0
202510,기타,연도대륙,50~59세,3.0,4.0,-25.0
202510,기타,연도대륙,60~69세,5.0,2.0,150.0
202510,기타,연도대륙,70~79세,1.0,1.0,0.0
202510,기타,연도대륙,80세 이상,0.0,0.0,0.0
202510,기타,연도대륙,승무원,4.0,3.0,33.3
202510,기타,연도대륙,전체,21.0,19.0,10.5
202510,기타,기타,0~9세 ,0.0,0.0,0.0
202510,기타,기타,10~19세,0.0,0.0,0.0
202510,기타,기타,20~29세,1.0,1.0,0.0
202510,기타,기타,30~39세,2.0,6.0,-66.7
202510,기타,기타,40~49세,5.0,2.0,150.0
202510,기타,기타,50~59세,3.0,4.0,-25.0
202510,기타,기타,60~69세,5.0,2.0,150.0
202510,기타,기타,70~79세,1.0,1.0,0.0
202510,기타,기타,80세 이상,0.0,0.0,0.0
202510,기타,기타,승무원,4.0,3.0,33.3
202510,기타,기타,전체,21.0,19.0,10.5
202510,교포,연도대륙,0~9세 ,0.0,0.0,0.0
202510,교포,연도대륙,10~19세,0.0,0.0,0.0
202510,교포,연도대륙,20~29세,71.0,167.0,-57.5
202510,교포,연도대륙,30~39세,201.0,313.0,-35.8
202510,교포,연도대륙,40~49세,291.0,376.0,-22.6
202510,교포,연도대륙,50~59세,627.0,906.0,-30.8
202510,교포,연도대륙,60~69세,698.0,1013.0,-31.1
202510,교포,연도대륙,70~79세,365.0,506.0,-27.9
202510,교포,연도대륙,80세 이상,104.0,133.0,-21.8
202510,교포,연도대륙,승무원,0.0,0.0,0.0
202510,교포,연도대륙,전체,2357.0,3414.0,-31.0
202510,교포,교포,0~9세 ,0.0,0.0,0.0
202510,교포,교포,10~19세,0.0,0.0,0.0
202510,교포,교포,20~29세,71.0,167.0,-57.5
202510,교포,교포,30~39세,201.0,313.0,-35.8
202510,교포,교포,40~49세,291.0,376.0,-22.6
202510,교포,교포,50~59세,627.0,906.0,-30.8
202510,교포,교포,60~69세,698.0,1013.0,-31.1
202510,교포,교포,70~79세,365.0,506.0,-27.9
202510,교포,교포,80세 이상,104.0,133.0,-21.8
202510,교포,교포,승무원,0.0,0.0,0.0
202510,교포,교포,전체,2357.0,3414.0,-31.0
202511,대륙전체,연도,0~9세 ,33540.0,27914.0,20.2
202511,대륙전체,연도,10~19세,54763.0,49630.0,10.3
202511,대륙전체,연도,20~29세,369001.0,329883.0,11.9
202511,대륙전체,연도,30~39세,370757.0,308172.0,20.3
202511,대륙전체,연도,40~49세,239202.0,202606.0,18.1
202511,대륙전체,연도,50~59세,204871.0,174158.0,17.6
202511,대륙전체,연도,60~69세,151453.0,122698.0,23.4
202511,대륙전체,연도,70~79세,60743.0,46625.0,30.3
202511,대륙전체,연도,80세 이상,8072.0,6352.0,27.1
202511,대륙전체,연도,승무원,104537.0,93038.0,12.4
202511,대륙전체,연도,전체,1596939.0,1361076.0,17.3
202511,아시아,연도대륙,0~9세 ,25494.0,21521.0,18.5
202511,아시아,연도대륙,10~19세,43744.0,40878.0,7.0
202511,아시아,연도대륙,20~29세,308570.0,280041.0,10.2
202511,아시아,연도대륙,30~39세,301789.0,251106.0,20.2
202511,아시아,연도대륙,40~49세,194161.0,164200.0,18.2
202511,아시아,연도대륙,50~59세,161898.0,136888.0,18.3
202511,아시아,연도대륙,60~69세,117437.0,95094.0,23.5
202511,아시아,연도대륙,70~79세,46340.0,37306.0,24.2
202511,아시아,연도대륙,80세 이상,5703.0,4971.0,14.7
202511,아시아,연도대륙,승무원,76879.0,65547.0,17.3
202511,아시아,연도대륙,전체,1282015.0,1097552.0,16.8
202511,아시아,중국,0~9세 ,4357.0,2907.0,49.9
202511,아시아,중국,10~19세,9543.0,9160.0,4.2
202511,아시아,중국,20~29세,95132.0,81455.0,16.8
202511,아시아,중국,30~39세,101681.0,79778.0,27.5
202511,아시아,중국,40~49세,54001.0,41183.0,31.1
202511,아시아,중국,50~59세,38850.0,28447.0,36.6
202511,아시아,중국,60~69세,40836.0,28893.0,41.3
202511,아시아,중국,70~79세,17552.0,11822.0,48.5
202511,아시아,중국,80세 이상,1563.0,1020.0,53.2
202511,아시아,중국,승무원,14351.0,13175.0,8.9
202511,아시아,중국,전체,377866.0,297840.0,26.9
202511,아시아,일본,0~9세 ,6360.0,5780.0,10.0
202511,아시아,일본,10~19세,13806.0,12357.0,11.7
202511,아시아,일본,20~29세,111269.0,109325.0,1.8
202511,아시아,일본,30~39세,58341.0,55222.0,5.6
202511,아시아,일본,40~49세,51112.0,47578.0,7.4
202511,아시아,일본,50~59세,62943.0,57380.0,9.7
202511,아시아,일본,60~69세,36973.0,32964.0,12.2
202511,아시아,일본,70~79세,16256.0,15670.0,3.7
202511,아시아,일본,80세 이상,2913.0,2966.0,-1.8
202511,아시아,일본,승무원,2906.0,1956.0,48.6
202511,아시아,일본,전체,362879.0,341198.0,6.4
202511,아시아,대만,0~9세 ,5103.0,3739.0,36.5
202511,아시아,대만,10~19세,3697.0,3128.0,18.2
202511,아시아,대만,20~29세,33003.0,24736.0,33.4
202511,아시아,대만,30~39세,42744.0,31724.0,34.7
202511,아시아,대만,40~49세,30186.0,23125.0,30.5
202511,아시아,대만,50~59세,21737.0,16526.0,31.5
202511,아시아,대만,60~69세,15381.0,11691.0,31.6
202511,아시아,대만,70~79세,5478.0,3934.0,39.2
202511,아시아,대만,80세 이상,623.0,443.0,40.6
202511,아시아,대만,승무원,422.0,459.0,-8.1
202511,아시아,대만,전체,158374.0,119505.0,32.5
202511,아시아,홍콩,0~9세 ,414.0,460.0,-10.0
202511,아시아,홍콩,10~19세,1114.0,1098.0,1.5
202511,아시아,홍콩,20~29세,9755.0,10137.0,-3.8
202511,아시아,홍콩,30~39세,13810.0,12141.0,13.7
202511,아시아,홍콩,40~49세,8223.0,7448.0,10.4
202511,아시아,홍콩,50~59세,7730.0,7519.0,2.8
202511,아시아,홍콩,60~69세,6441.0,6074.0,6.0
202511,아시아,홍콩,70~79세,1835.0,1594.0,15.1
202511,아시아,홍콩,80세 이상,160.0,164.0,-2.4
202511,아시아,홍콩,승무원,153.0,131.0,16.8
202511,아시아,홍콩,전체,49635.0,46766.0,6.1
202511,아시아,마카오,0~9세 ,39.0,39.0,0.0
202511,아시아,마카오,10~19세,206.0,75.0,174.7
202511,아시아,마카오,20~29세,755.0,789.0,-4.3
202511,아시아,마카오,30~39세,1445.0,1400.0,3.2
202511,아시아,마카오,40~49세,634.0,574.0,10.5
202511,아시아,마카오,50~59세,306.0,344.0,-11.0
202511,아시아,마카오,60~69세,222.0,249.0,-10.8
202511,아시아,마카오,70~79세,51.0,58.0,-12.1
202511,아시아,마카오,80세 이상,1.0,5.0,-80.0
202511,아시아,마카오,승무원,83.0,77.0,7.8
202511,아시아,마카오,전체,3742.0,3610.0,3.7
202511,아시아,필리핀,0~9세 ,1168.0,1021.0,14.4
202511,아시아,필리핀,10~19세,1212.0,1368.0,-11.4
202511,아시아,필리핀,20~29세,7828.0,7630.0,2.6
202511,아시아,필리핀,30~39세,13461.0,11874.0,13.4
202511,아시아,필리핀,40~49세,6808.0,6451.0,5.5
202511,아시아,필리핀,50~59세,4372.0,4319.0,1.2
202511,아시아,필리핀,60~69세,2788.0,2770.0,0.6
202511,아시아,필리핀,70~79세,765.0,691.0,10.7
202511,아시아,필리핀,80세 이상,73.0,80.0,-8.8
202511,아시아,필리핀,승무원,21593.0,14395.0,50.0
202511,아시아,필리핀,전체,60068.0,50599.0,18.7
202511,아시아,인도네시아,0~9세 ,514.0,422.0,21.8
202511,아시아,인도네시아,10~19세,770.0,683.0,12.7
202511,아시아,인도네시아,20~29세,4950.0,5514.0,-10.2
202511,아시아,인도네시아,30~39세,6602.0,6086.0,8.5
202511,아시아,인도네시아,40~49세,3970.0,3384.0,17.3
202511,아시아,인도네시아,50~59세,2518.0,2495.0,0.9
202511,아시아,인도네시아,60~69세,1224.0,1116.0,9.7
202511,아시아,인도네시아,70~79세,328.0,263.0,24.7
202511,아시아,인도네시아,80세 이상,24.0,19.0,26.3
202511,아시아,인도네시아,승무원,9457.0,9118.0,3.7
202511,아시아,인도네시아,전체,30357.0,29100.0,4.3
202511,아시아,태국,0~9세 ,467.0,445.0,4.9
202511,아시아,태국,10~19세,850.0,886.0,-4.1
202511,아시아,태국,20~29세,5218.0,5516.0,-5.4
202511,아시아,태국,30~39세,10104.0,8411.0,20.1
202511,아시아,태국,40~49세,6233.0,5354.0,16.4
202511,아시아,태국,50~59세,3157.0,2768.0,14.1
202511,아시아,태국,60~69세,2066.0,1742.0,18.6
202511,아시아,태국,70~79세,581.0,492.0,18.1
202511,아시아,태국,80세 이상,44.0,45.0,-2.2
202511,아시아,태국,승무원,3583.0,3261.0,9.9
202511,아시아,태국,전체,32303.0,28920.0,11.7
202511,아시아,베트남,0~9세 ,607.0,656.0,-7.5
202511,아시아,베트남,10~19세,2694.0,2439.0,10.5
202511,아시아,베트남,20~29세,9527.0,8402.0,13.4
202511,아시아,베트남,30~39세,12005.0,10756.0,11.6
202511,아시아,베트남,40~49세,6690.0,5998.0,11.5
202511,아시아,베트남,50~59세,4041.0,3319.0,21.8
202511,아시아,베트남,60~69세,2191.0,1878.0,16.7
202511,아시아,베트남,70~79세,416.0,339.0,22.7
202511,아시아,베트남,80세 이상,25.0,10.0,150.0
202511,아시아,베트남,승무원,5817.0,6707.0,-13.3
202511,아시아,베트남,전체,44013.0,40504.0,8.7
202511,아시아,인도,0~9세 ,147.0,145.0,1.4
202511,아시아,인도,10~19세,221.0,140.0,57.9
202511,아시아,인도,20~29세,1827.0,1442.0,26.7
202511,아시아,인도,30~39세,3307.0,2611.0,26.7
202511,아시아,인도,40~49세,2321.0,1738.0,33.5
202511,아시아,인도,50~59세,1050.0,881.0,19.2
202511,아시아,인도,60~69세,348.0,356.0,-2.2
202511,아시아,인도,70~79세,116.0,118.0,-1.7
202511,아시아,인도,80세 이상,5.0,3.0,66.7
202511,아시아,인도,승무원,7261.0,5493.0,32.2
202511,아시아,인도,전체,16603.0,12927.0,28.4
202511,아시아,말레이시아,0~9세 ,1249.0,1126.0,10.9
202511,아시아,말레이시아,10~19세,1429.0,1160.0,23.2
202511,아시아,말레이시아,20~29세,8986.0,7646.0,17.5
202511,아시아,말레이시아,30~39세,10129.0,8155.0,24.2
202511,아시아,말레이시아,40~49세,5208.0,4491.0,16.0
202511,아시아,말레이시아,50~59세,3734.0,3295.0,13.3
202511,아시아,말레이시아,60~69세,2383.0,1941.0,22.8
202511,아시아,말레이시아,70~79세,616.0,479.0,28.6
202511,아시아,말레이시아,80세 이상,41.0,46.0,-10.9
202511,아시아,말레이시아,승무원,2475.0,2284.0,8.4
202511,아시아,말레이시아,전체,36250.0,30623.0,18.4
202511,아시아,싱가포르,0~9세 ,3630.0,3444.0,5.4
202511,아시아,싱가포르,10~19세,5226.0,5841.0,-10.5
202511,아시아,싱가포르,20~29세,6996.0,5894.0,18.7
202511,아시아,싱가포르,30~39세,10924.0,8343.0,30.9
202511,아시아,싱가포르,40~49세,9026.0,8602.0,4.9
202511,아시아,싱가포르,50~59세,6051.0,5370.0,12.7
202511,아시아,싱가포르,60~69세,3817.0,3406.0,12.1
202511,아시아,싱가포르,70~79세,1355.0,1173.0,15.5
202511,아시아,싱가포르,80세 이상,112.0,102.0,9.8
202511,아시아,싱가포르,승무원,1404.0,1407.0,-0.2
202511,아시아,싱가포르,전체,48541.0,43582.0,11.4
202511,아시아,몽골,0~9세 ,525.0,517.0,1.5
202511,아시아,몽골,10~19세,1200.0,1045.0,14.8
202511,아시아,몽골,20~29세,1710.0,1525.0,12.1
202511,아시아,몽골,30~39세,3227.0,3101.0,4.1
202511,아시아,몽골,40~49세,3313.0,2942.0,12.6
202511,아시아,몽골,50~59세,1870.0,1531.0,22.1
202511,아시아,몽골,60~69세,671.0,564.0,19.0
202511,아시아,몽골,70~79세,153.0,126.0,21.4
202511,아시아,몽골,80세 이상,33.0,23.0,43.5
202511,아시아,몽골,승무원,35.0,24.0,45.8
202511,아시아,몽골,전체,12737.0,11398.0,11.7
202511,아시아,우즈베키스탄,0~9세 ,36.0,65.0,-44.6
202511,아시아,우즈베키스탄,10~19세,184.0,188.0,-2.1
202511,아시아,우즈베키스탄,20~29세,1282.0,1113.0,15.2
202511,아시아,우즈베키스탄,30~39세,1245.0,1179.0,5.6
202511,아시아,우즈베키스탄,40~49세,763.0,770.0,-0.9
202511,아시아,우즈베키스탄,50~59세,377.0,353.0,6.8
202511,아시아,우즈베키스탄,60~69세,253.0,240.0,5.4
202511,아시아,우즈베키스탄,70~79세,91.0,78.0,16.7
202511,아시아,우즈베키스탄,80세 이상,4.0,3.0,33.3
202511,아시아,우즈베키스탄,승무원,499.0,425.0,17.4
202511,아시아,우즈베키스탄,전체,4734.0,4414.0,7.2
202511,아시아,미얀마,0~9세 ,18.0,18.0,0.0
202511,아시아,미얀마,10~19세,43.0,34.0,26.5
202511,아시아,미얀마,20~29세,899.0,1079.0,-16.7
202511,아시아,미얀마,30~39세,1110.0,1280.0,-13.3
202511,아시아,미얀마,40~49세,453.0,474.0,-4.4
202511,아시아,미얀마,50~59세,149.0,165.0,-9.7
202511,아시아,미얀마,60~69세,47.0,34.0,38.2
202511,아시아,미얀마,70~79세,7.0,9.0,-22.2
202511,아시아,미얀마,80세 이상,0.0,1.0,-100.0
202511,아시아,미얀마,승무원,3627.0,3446.0,5.3
202511,아시아,미얀마,전체,6353.0,6540.0,-2.9
202511,아시아,GCC,0~9세 ,196.0,193.0,1.6
202511,아시아,GCC,10~19세,240.0,201.0,19.4
202511,아시아,GCC,20~29세,1182.0,1052.0,12.4
202511,아시아,GCC,30~39세,1459.0,1388.0,5.1
202511,아시아,GCC,40~49세,644.0,583.0,10.5
202511,아시아,GCC,50~59세,322.0,291.0,10.7
202511,아시아,GCC,60~69세,137.0,145.0,-5.5
202511,아시아,GCC,70~79세,18.0,23.0,-21.7
202511,아시아,GCC,80세 이상,0.0,2.0,-100.0
202511,아시아,GCC,승무원,63.0,79.0,-20.3
202511,아시아,GCC,전체,4261.0,3957.0,7.7
202511,아시아,카자흐스탄,0~9세 ,137.0,109.0,25.7
202511,아시아,카자흐스탄,10~19세,366.0,279.0,31.2
202511,아시아,카자흐스탄,20~29세,920.0,806.0,14.1
202511,아시아,카자흐스탄,30~39세,1100.0,941.0,16.9
202511,아시아,카자흐스탄,40~49세,904.0,740.0,22.2
202511,아시아,카자흐스탄,50~59세,608.0,503.0,20.9
202511,아시아,카자흐스탄,60~69세,477.0,347.0,37.5
202511,아시아,카자흐스탄,70~79세,154.0,84.0,83.3
202511,아시아,카자흐스탄,80세 이상,15.0,4.0,275.0
202511,아시아,카자흐스탄,승무원,458.0,303.0,51.2
202511,아시아,카자흐스탄,전체,5139.0,4116.0,24.9
202511,아시아,튀르키예,0~9세 ,121.0,65.0,86.2
202511,아시아,튀르키예,10~19세,293.0,126.0,132.5
202511,아시아,튀르키예,20~29세,1039.0,530.0,96.0
202511,아시아,튀르키예,30~39세,1318.0,671.0,96.4
202511,아시아,튀르키예,40~49세,961.0,548.0,75.4
202511,아시아,튀르키예,50~59세,691.0,291.0,137.5
202511,아시아,튀르키예,60~69세,352.0,100.0,252.0
202511,아시아,튀르키예,70~79세,98.0,32.0,206.2
202511,아시아,튀르키예,80세 이상,14.0,4.0,250.0
202511,아시아,튀르키예,승무원,916.0,954.0,-4.0
202511,아시아,튀르키예,전체,5803.0,3321.0,74.7
202511,아시아,캄보디아,0~9세 ,153.0,99.0,54.5
202511,아시아,캄보디아,10~19세,263.0,267.0,-1.5
202511,아시아,캄보디아,20~29세,1232.0,1281.0,-3.8
202511,아시아,캄보디아,30~39세,1398.0,1104.0,26.6
202511,아시아,캄보디아,40~49세,466.0,381.0,22.3
202511,아시아,캄보디아,50~59세,279.0,200.0,39.5
202511,아시아,캄보디아,60~69세,120.0,103.0,16.5
202511,아시아,캄보디아,70~79세,46.0,37.0,24.3
202511,아시아,캄보디아,80세 이상,5.0,2.0,150.0
202511,아시아,캄보디아,승무원,45.0,99.0,-54.5
202511,아시아,캄보디아,전체,4007.0,3573.0,12.1
202511,아시아,스리랑카,0~9세 ,20.0,42.0,-52.4
202511,아시아,스리랑카,10~19세,25.0,30.0,-16.7
202511,아시아,스리랑카,20~29세,457.0,535.0,-14.6
202511,아시아,스리랑카,30~39세,637.0,606.0,5.1
202511,아시아,스리랑카,40~49세,199.0,167.0,19.2
202511,아시아,스리랑카,50~59세,83.0,69.0,20.3
202511,아시아,스리랑카,60~69세,28.0,28.0,0.0
202511,아시아,스리랑카,70~79세,3.0,3.0,0.0
202511,아시아,스리랑카,80세 이상,0.0,0.0,0.0
202511,아시아,스리랑카,승무원,478.0,504.0,-5.2
202511,아시아,스리랑카,전체,1930.0,1984.0,-2.7
202511,아시아,방글라데시,0~9세 ,33.0,32.0,3.1
202511,아시아,방글라데시,10~19세,25.0,26.0,-3.8
202511,아시아,방글라데시,20~29세,564.0,585.0,-3.6
202511,아시아,방글라데시,30~39세,714.0,622.0,14.8
202511,아시아,방글라데시,40~49세,281.0,210.0,33.8
202511,아시아,방글라데시,50~59세,127.0,87.0,46.0
202511,아시아,방글라데시,60~69세,30.0,26.0,15.4
202511,아시아,방글라데시,70~79세,3.0,1.0,200.0
202511,아시아,방글라데시,80세 이상,0.0,0.0,0.0
202511,아시아,방글라데시,승무원,159.0,146.0,8.9
202511,아시아,방글라데시,전체,1936.0,1735.0,11.6
202511,아시아,파키스탄,0~9세 ,46.0,34.0,35.3
202511,아시아,파키스탄,10~19세,20.0,26.0,-23.1
202511,아시아,파키스탄,20~29세,265.0,298.0,-11.1
202511,아시아,파키스탄,30~39세,430.0,403.0,6.7
202511,아시아,파키스탄,40~49세,233.0,166.0,40.4
202511,아시아,파키스탄,50~59세,101.0,96.0,5.2
202511,아시아,파키스탄,60~69세,22.0,25.0,-12.0
202511,아시아,파키스탄,70~79세,3.0,9.0,-66.7
202511,아시아,파키스탄,80세 이상,0.0,0.0,0.0
202511,아시아,파키스탄,승무원,68.0,82.0,-17.1
202511,아시아,파키스탄,전체,1188.0,1139.0,4.3
202511,아시아,이스라엘,0~9세 ,23.0,10.0,130.0
202511,아시아,이스라엘,10~19세,50.0,22.0,127.3
202511,아시아,이스라엘,20~29세,435.0,269.0,61.7
202511,아시아,이스라엘,30~39세,288.0,199.0,44.7
202511,아시아,이스라엘,40~49세,255.0,181.0,40.9
202511,아시아,이스라엘,50~59세,318.0,178.0,78.7
202511,아시아,이스라엘,60~69세,426.0,227.0,87.7
202511,아시아,이스라엘,70~79세,367.0,242.0,51.7
202511,아시아,이스라엘,80세 이상,47.0,28.0,67.9
202511,아시아,이스라엘,승무원,6.0,7.0,-14.3
202511,아시아,이스라엘,전체,2215.0,1363.0,62.5
202511,아시아,이란,0~9세 ,3.0,3.0,0.0
202511,아시아,이란,10~19세,5.0,10.0,-50.0
202511,아시아,이란,20~29세,47.0,39.0,20.5
202511,아시아,이란,30~39세,114.0,103.0,10.7
202511,아시아,이란,40~49세,71.0,65.0,9.2
202511,아시아,이란,50~59세,27.0,35.0,-22.9
202511,아시아,이란,60~69세,11.0,18.0,-38.9
202511,아시아,이란,70~79세,1.0,1.0,0.0
202511,아시아,이란,80세 이상,0.0,0.0,0.0
202511,아시아,이란,승무원,10.0,13.0,-23.1
202511,아시아,이란,전체,289.0,287.0,0.7
202511,아시아,기타,0~9세 ,128.0,150.0,-14.7
202511,아시아,기타,10~19세,262.0,289.0,-9.3
202511,아시아,기타,20~29세,3292.0,2443.0,34.8
202511,아시아,기타,30~39세,4196.0,3008.0,39.5
202511,아시아,기타,40~49세,1206.0,1047.0,15.2
202511,아시아,기타,50~59세,457.0,426.0,7.3
202511,아시아,기타,60~69세,193.0,157.0,22.9
202511,아시아,기타,70~79세,47.0,28.0,67.9
202511,아시아,기타,80세 이상,1.0,1.0,0.0
202511,아시아,기타,승무원,1010.0,1002.0,0.8
202511,아시아,기타,전체,10792.0,8551.0,26.2
202511,아메리카,연도대륙,0~9세 ,5943.0,4727.0,25.7
202511,아메리카,연도대륙,10~19세,6038.0,4639.0,30.2
202511,아메리카,연도대륙,20~29세,26124.0,21182.0,23.3
202511,아메리카,연도대륙,30~39세,37697.0,31206.0,20.8
202511,아메리카,연도대륙,40~49세,25218.0,21045.0,19.8
202511,아메리카,연도대륙,50~59세,25334.0,22041.0,14.9
202511,아메리카,연도대륙,60~69세,22571.0,18592.0,21.4
202511,아메리카,연도대륙,70~79세,10104.0,6507.0,55.3
202511,아메리카,연도대륙,80세 이상,1701.0,1025.0,66.0
202511,아메리카,연도대륙,승무원,12668.0,12567.0,0.8
202511,아메리카,연도대륙,전체,173398.0,143531.0,20.8
202511,아메리카,미국,0~9세 ,5130.0,4066.0,26.2
202511,아메리카,미국,10~19세,5138.0,3945.0,30.2
202511,아메리카,미국,20~29세,19241.0,15407.0,24.9
202511,아메리카,미국,30~39세,27011.0,21896.0,23.4
202511,아메리카,미국,40~49세,19517.0,16113.0,21.1
202511,아메리카,미국,50~59세,20330.0,17428.0,16.7
202511,아메리카,미국,60~69세,17262.0,14365.0,20.2
202511,아메리카,미국,70~79세,7965.0,5100.0,56.2
202511,아메리카,미국,80세 이상,1459.0,839.0,73.9
202511,아메리카,미국,승무원,9598.0,9823.0,-2.3
202511,아메리카,미국,전체,132651.0,108982.0,21.7
202511,아메리카,캐나다,0~9세 ,604.0,482.0,25.3
202511,아메리카,캐나다,10~19세,475.0,302.0,57.3
202511,아메리카,캐나다,20~29세,3312.0,2733.0,21.2
202511,아메리카,캐나다,30~39세,5413.0,4349.0,24.5
202511,아메리카,캐나다,40~49세,3191.0,2617.0,21.9
202511,아메리카,캐나다,50~59세,3315.0,3039.0,9.1
202511,아메리카,캐나다,60~69세,3923.0,3108.0,26.2
202511,아메리카,캐나다,70~79세,1639.0,998.0,64.2
202511,아메리카,캐나다,80세 이상,181.0,131.0,38.2
202511,아메리카,캐나다,승무원,1082.0,1206.0,-10.3
202511,아메리카,캐나다,전체,23135.0,18965.0,22.0
202511,아메리카,브라질,0~9세 ,41.0,44.0,-6.8
202511,아메리카,브라질,10~19세,75.0,82.0,-8.5
202511,아메리카,브라질,20~29세,694.0,510.0,36.1
202511,아메리카,브라질,30~39세,1069.0,892.0,19.8
202511,아메리카,브라질,40~49세,588.0,618.0,-4.9
202511,아메리카,브라질,50~59세,348.0,319.0,9.1
202511,아메리카,브라질,60~69세,238.0,197.0,20.8
202511,아메리카,브라질,70~79세,106.0,118.0,-10.2
202511,아메리카,브라질,80세 이상,15.0,20.0,-25.0
